objectid,osm_id,fcode,facility_type,name,subdistrict,district,state,country,longitude,latitude
670107,1119938391,7204,Industrial,Miki Wire Works Pvt Ltd,Anekal,Bengaluru Urban,Karnataka,India,77.74477038857866,12.777760637561089
670112,1416288610,7204,Industrial,Apsrtc Bus Depot Vakadu,Vakadu,Tirupati,Andhra Pradesh,India,80.07793883095432,14.002640843235705
670120,1119940320,7204,Industrial,Mpee Transmission Products Pvt Ltd,Anekal,Bengaluru Urban,Karnataka,India,77.74029716421302,12.783478476897681
670131,964856067,7204,Industrial,Cafs,Kondotty,Malappuram,Kerala,India,75.94575883301596,11.145905304424659
670150,999489494,7204,Industrial,Kotagulla,Kadiri,Sri Sathya Sai,Andhra Pradesh,India,78.14298195226974,14.164881338808252
670209,1119938437,7204,Industrial,K N K Concrete Blocks,Anekal,Bengaluru Urban,Karnataka,India,77.738674599337,12.783177379457573
670220,1119938420,7204,Industrial,Ravi Industries,Anekal,Bengaluru Urban,Karnataka,India,77.73923368521423,12.781053553744313
670223,1119938431,7204,Industrial,Southern Heat Transfer P Ltd,Anekal,Bengaluru Urban,Karnataka,India,77.73842812386917,12.77896437187671
670240,1076391783,7204,Industrial,Hi Tech Defence And Aerospace Park,Devanahalli,Bengaluru Rural,Karnataka,India,77.77239690551338,13.223498277828547
670241,983123670,7204,Industrial,Mechanised Coal Berth Operated By Upcl,Mangaluru,Dakshina Kannada,Karnataka,India,74.81311278668278,12.931189884843972
670245,1120171630,7204,Industrial,Thirumala Print Packp Ltd,Anekal,Bengaluru Urban,Karnataka,India,77.63387818606755,12.779090048446669
670251,985618104,7204,Industrial,Bijapur Essel 3,Vijayapura,Vijayapura,Karnataka,India,75.71269340685768,16.87211504370634
670257,1119938402,7204,Industrial,Sathya Sai Castings Pvt Ltd,Anekal,Bengaluru Urban,Karnataka,India,77.74420472057973,12.781823663116763
670268,15096761,7204,Industrial,Vikram Sarabhai Space Centre Vssc,Thiruvananthapuram,Thiruvananthapuram,Kerala,India,76.87478304095426,8.530635896436445
670274,1017202556,7204,Industrial,Apl Canpack Pvt Ltd,Sullurpeta,Tirupati,Andhra Pradesh,India,79.99490553669696,13.736220098278595
670289,1119938377,7204,Industrial,Mohan Industries,Anekal,Bengaluru Urban,Karnataka,India,77.74420366617842,12.782756985934068
670295,986645642,7214,Quarry,Kalyani Khani Coal Mine,Kasipet,Mancherial,Telangana,India,79.46687674982118,19.01174630939415
670296,1191709414,7204,Industrial,Cleanmax Energy Pvt Ltd,Jagalur,Davanagere,Karnataka,India,76.4708057613735,14.555877927166524
670298,1162419832,7204,Industrial,Rice Mill,Odela,Peddapalli,Telangana,India,79.41155030885156,18.502582781237056
670311,1120171638,7204,Industrial,Kamalam Handlooms Pvt Ltd,Anekal,Bengaluru Urban,Karnataka,India,77.6400799090389,12.778311041527894
670314,1043825927,7204,Industrial,Prima Industries,Palakkad,Palakkad,Kerala,India,76.75298464999338,10.792590299841166
670331,1120171599,7204,Industrial,Emerald India Granites,Anekal,Bengaluru Urban,Karnataka,India,77.6338250952075,12.77629368595305
670356,1120171609,7204,Industrial,Maruthi Ads,Anekal,Bengaluru Urban,Karnataka,India,77.63590188313411,12.775539524174379
670368,986247881,7204,Industrial,Ponnusangampatti,Musiri,Tiruchirappalli,Tamil Nadu,India,78.4927508442986,11.066946506474991
670370,1274389151,7204,Industrial,Brigade Tech Gardens Brookefield,Yelahanka,Bengaluru Urban,Karnataka,India,77.7224375165115,12.963818864169852
670387,958463331,7204,Industrial,Hari Krishnaa Spinning Mills,Kumarapalayam,Namakkal,Tamil Nadu,India,77.8161419901419,11.407672763483722
670394,1119938376,7204,Industrial,Compshell Engineering Plimited,Anekal,Bengaluru Urban,Karnataka,India,77.74198480796791,12.778525474522468
670397,1124073274,7204,Industrial,Empty Ground,Tambaram,Chengalpattu,Tamil Nadu,India,80.1855958680627,12.893485235325935
670404,1119938397,7204,Industrial,Taurus Pvt Ltd,Anekal,Bengaluru Urban,Karnataka,India,77.7470818209175,12.780974544172095
670411,1151115203,7204,Industrial,Wistron Infocomm Manufacturing,Kolar,Kolar,Karnataka,India,77.99473410034052,13.11493392229869
670414,982810559,7214,Quarry,Neyveli I Coal Mine,Virudhachalam,Cuddalore,Tamil Nadu,India,79.50542874951724,11.559205821430417
670431,1119938360,7204,Industrial,Jfp Agro Pvt Ltd,Anekal,Bengaluru Urban,Karnataka,India,77.74087154374213,12.779890469034662
670440,957193091,7214,Quarry,Kallikaran Veed,Hosdurg,Kasaragod,Kerala,India,75.06390771295555,12.403616113355724
670457,1002431204,7204,Industrial,Veerapuram,Kanekal,Ananthapuramu,Andhra Pradesh,India,76.95138525759845,14.761953488986817
670459,1245337032,7204,Industrial,Apsrtc Bus Depot Governorpet 1,Vijayawada Central,NTR,Andhra Pradesh,India,80.61968053523059,16.510466417814754
670461,1174316135,7204,Industrial,Afcons Casting Yard,Anekal,Bengaluru Urban,Karnataka,India,77.75883796366406,12.915515888048802
670463,1235589687,7204,Industrial,Apiic Industrial Estate Palasa,Palasa,Srikakulam,Andhra Pradesh,India,84.43302075199908,18.77723992855095
670465,971277366,7204,Industrial,Kadapa Ultra Mega Solar Park,Mylavaram,Y S R Kadapa,Andhra Pradesh,India,78.27632969354151,14.916077330086518
670500,1007489391,7204,Industrial,Hyundai Factory,Sriperumbudur,Kancheepuram,Tamil Nadu,India,80.01348529688453,12.998557426092361
670507,999684607,7204,Industrial,Kottathur,Alathur,Perambalur,Tamil Nadu,India,78.68903847213396,11.121736861690067
670511,982838085,7214,Quarry,Ramagundam Ii Coal Mine,Kamanpur,Peddapalli,Telangana,India,79.54787541874322,18.665539568562103
670515,1137668042,7204,Industrial,United Telecoms Limited,Yelahanka,Bengaluru Urban,Karnataka,India,77.70918663330276,12.985244594090679
670525,1054127614,7204,Industrial,Kptcl,Yelahanka,Bengaluru Urban,Karnataka,India,77.55189053316334,12.991133189142626
670526,981298064,7204,Industrial,110 Kv Sub Station Venganellur,Talappilly,Thrissur,Kerala,India,76.34097496555646,10.703417881900325
670530,1119938424,7204,Industrial,Meher Capacitors Pvt Ltd,Anekal,Bengaluru Urban,Karnataka,India,77.73894626471153,12.779578352244119
670533,15434401,7204,Industrial,Indiar Rubber Factory,Meenachil,Kottayam,Kerala,India,76.6448691805592,9.694657265880066
670536,1010810251,7204,Industrial,Dechem Resins,Mysuru,Mysuru,Karnataka,India,76.5681976397331,12.346654056631145
670549,1076798393,7204,Industrial,Srivilliputtur Brick Klins,Srivilliputhur,Virudhunagar,Tamil Nadu,India,77.6233211297599,9.526712160910641
670558,985637702,7204,Industrial,Shiggaon,Shiggaon,Haveri,Karnataka,India,75.19482264703356,15.027772576615936
670569,14279766,7204,Industrial,Kakinada Port,Kakinada Rural,Kakinada,Andhra Pradesh,India,82.27670129613738,16.968760697771387
670572,1032034240,7204,Industrial,Khadi Board,Palakkad,Palakkad,Kerala,India,76.48552117127885,10.850918540812819
670578,1002418213,7204,Industrial,Thimmajipet,Thimmajipet,Nagarkurnool,Telangana,India,78.17389175738957,16.687222649901656
670587,960146507,7204,Industrial,Sooraj Plastics,Kozhikode,Kozhikode,Kerala,India,75.84079263628801,11.147465197767398
670601,15628119,7204,Industrial,Vasantha Narasapura Industrial Area,Tumakuru,Tumakuru,Karnataka,India,77.03760626920162,13.511096955481081
670636,969654405,7204,Industrial,Valantharavai Combined Cycle Gas Power Plant,Ramanathapuram,Ramanathapuram,Tamil Nadu,India,78.92151405445492,9.327762824592721
670640,1135950143,7204,Industrial,Doddakanahalli 48Ml Reservoir,Bengaluru East,Bengaluru Urban,Karnataka,India,77.69983746426307,12.887874347717979
670644,1120171590,7204,Industrial,Basant Betons,Anekal,Bengaluru Urban,Karnataka,India,77.63563766735403,12.777086194427294
670647,1119938427,7204,Industrial,Stylish Foot Wear,Anekal,Bengaluru Urban,Karnataka,India,77.73741154591157,12.78376715062706
670657,1014056177,7204,Industrial,Cement Factory,Mancherial,Mancherial,Telangana,India,79.43600205898422,18.87366038230271
670658,985618131,7204,Industrial,Bemalkheda,Chitaguppa,Bidar,Karnataka,India,77.4180843084184,17.642052387733585
670662,1416292635,7204,Industrial,Apsrtc Bus Depot Rayadurgam,Rayadurg,Ananthapuramu,Andhra Pradesh,India,76.85969292931243,14.69659065237994
670664,1120171572,7204,Industrial,Ksiidc,Anekal,Bengaluru Urban,Karnataka,India,77.63537001898854,12.771504135899512
670684,1134491124,7204,Industrial,Milma Malayora Diary Plant,Taliparamba,Kannur,Kerala,India,75.52290872295129,12.024244921410306
670688,1468457577,7204,Industrial,BIAL Central Warehouse,Devanahalli,Bengaluru Rural,Karnataka,India,77.67967662224316,13.210382513727096
670698,1186484759,7204,Industrial,Harohalli Industrial Area,Harohalli,Bengaluru South,Karnataka,India,77.42346664382387,12.630226009124554
670700,999489493,7204,Industrial,Gowriganipalli,Lepakshi,Sri Sathya Sai,Andhra Pradesh,India,77.55272862747371,13.747980263680086
670703,1309010841,7204,Industrial,Vishal Cashew Factor,Kundapura,Udupi,Karnataka,India,74.70348594204151,13.67977268569854
670709,1034798587,7204,Industrial,Vadapalanji It Sez,Madurai West,Madurai,Tamil Nadu,India,77.99948751263526,9.931563014040657
670712,978157415,7204,Industrial,Uchagavi Substation,Belagavi,Belagavi,Karnataka,India,74.44051137081448,15.858542036953514
670736,1120171612,7204,Industrial,Omega Enterprises,Anekal,Bengaluru Urban,Karnataka,India,77.63591503027635,12.775356870405494
670743,1105142628,7204,Industrial,Indianoil Aviation,Thirupparankundram,Madurai,Tamil Nadu,India,78.09464845560852,9.837181387706563
670757,1246204514,7204,Industrial,Apsrtc Scrap Yard,Vijayawada Central,NTR,Andhra Pradesh,India,80.60163153410828,16.532908982732984
670766,1081579630,7204,Industrial,Erayumanthurai Fishing Harbour,Killiyoor,Kanniyakumari,Tamil Nadu,India,77.16562150718994,8.24286595118662
670768,999615872,7204,Industrial,Kolihala,Yelbarga,Koppal,Karnataka,India,76.20663361016537,15.575091823011991
670780,1119938358,7204,Industrial,Sharp Industries,Anekal,Bengaluru Urban,Karnataka,India,77.7450219253487,12.779144090642925
670794,1120171640,7204,Industrial,Bharamara Polymers Pltd,Anekal,Bengaluru Urban,Karnataka,India,77.63382243527212,12.778866031716282
670800,1228875862,7204,Industrial,Deevi Briqutte Pipat Limited,Parchur,Bapatla,Andhra Pradesh,India,80.25309201355769,15.948153120127579
670801,1175380697,7204,Industrial,English Indian Clays,Thiruvananthapuram,Thiruvananthapuram,Kerala,India,76.8521107841077,8.635699126877558
670813,1263289204,7204,Industrial,Saravana Polythreads Pvt Ltd,Gobichettipalayam,Erode,Tamil Nadu,India,77.3200398506362,11.457546729456377
670815,1236248472,7204,Industrial,Hyoseong Electric India,Sriperumbudur,Kancheepuram,Tamil Nadu,India,79.99421945814694,13.03485926516517
670819,1002697413,7204,Industrial,Lingapuram Suzlon,Tadwai,Kamareddy,Telangana,India,78.20411231478909,18.31525311218891
670839,1120171627,7204,Industrial,Arasu Brick Industries,Anekal,Bengaluru Urban,Karnataka,India,77.6360968010079,12.778906803095992
670845,999615870,7204,Industrial,Kanakagiri,Kanakagiri,Koppal,Karnataka,India,76.46364897440722,15.572232565473549
670849,1151429529,7204,Industrial,Khadi Village Industries Commission,Thrissur,Thrissur,Kerala,India,76.25983464719482,10.511075428384236
670867,1134091916,7204,Industrial,Bwssb,Yelahanka,Bengaluru Urban,Karnataka,India,77.56438843342006,12.998520766668216
670881,1081553339,7204,Industrial,Heidelberg Prominent Fluid Controls India,Yelahanka,Bengaluru Urban,Karnataka,India,77.54082550047524,13.035355099945926
670891,1153313698,7204,Industrial,Apiic Industrial Park,Gangavaram,Chittoor,Andhra Pradesh,India,78.58758206929919,13.196859268669423
670899,1120171625,7204,Industrial,Rks Agro Tech Limited,Anekal,Bengaluru Urban,Karnataka,India,77.63401780170845,12.779625143489886
670907,1030951423,7204,Industrial,Milma Kottayam Dairy,Kottayam,Kottayam,Kerala,India,76.56665925108985,9.589623592805117
670938,1188681302,7204,Industrial,Stp 1,Bengaluru South,Bengaluru Urban,Karnataka,India,77.45716471827188,12.952529453403754
670943,1120171596,7204,Industrial,Sree Harsha Concrete Blocks,Anekal,Bengaluru Urban,Karnataka,India,77.63291180953296,12.776799546019152
670959,1120171633,7204,Industrial,Bangalore Industries,Anekal,Bengaluru Urban,Karnataka,India,77.638954696411,12.778966842481896
670975,1002717290,7204,Industrial,Indi Essel,Indi,Vijayapura,Karnataka,India,75.82754808380618,17.02497945467776
670980,1119938328,7204,Industrial,Raghavendra Industries,Anekal,Bengaluru Urban,Karnataka,India,77.74383774412672,12.783341708327486
670984,1119938380,7204,Industrial,Giri Electronics And Engg Pvt Ltd,Anekal,Bengaluru Urban,Karnataka,India,77.74306186718196,12.782878900651156
670989,1116730317,7204,Industrial,Shahi Exports,Yelahanka,Bengaluru Urban,Karnataka,India,77.67238624709803,12.91968641934385
670990,1222187642,7204,Industrial,M M Garden,Tiruvottiyur,Chennai,Tamil Nadu,India,80.2444220964417,13.125811820333908
670996,1002708054,7204,Industrial,Kalwakurthy Haldiram,Kalwakurthy,Nagarkurnool,Telangana,India,78.48877473873344,16.69619144622321
671000,1072258176,7204,Industrial,Fathima Tile Factory,Mukundapuram,Thrissur,Kerala,India,76.23433719886884,10.377188610353407
671005,1158169300,7204,Industrial,Rvr Machinery,Sulur,Coimbatore,Tamil Nadu,India,77.09251948890177,11.009211508378188
671010,1002131171,7204,Industrial,Nizam Supari Factory,Pudukkottai,Pudukkottai,Tamil Nadu,India,78.80614017348682,10.374446635788164
671014,1120171613,7204,Industrial,Vidya Herbs,Anekal,Bengaluru Urban,Karnataka,India,77.63437270436549,12.775058159256094
671017,1119938356,7204,Industrial,K N V Silk Mills,Anekal,Bengaluru Urban,Karnataka,India,77.74654044303388,12.779095452090722
671024,999684605,7204,Industrial,Sivaganga,Sivaganga,Sivaganga,Tamil Nadu,India,78.44897381296855,9.804934878539171
671036,1022328786,7204,Industrial,Machenahalli Industrial Area,Shivamogga,Shivamogga,Karnataka,India,75.64746248864547,13.873256251081717
671041,1200332471,7204,Industrial,Trinity Beverages,Ramanagara,Bengaluru South,Karnataka,India,77.40913969744379,12.820432093750343
671044,1067998751,7204,Industrial,Simhadri Solar Farm,Paravada,Anakapalli,Andhra Pradesh,India,83.11521179067077,17.59035543778665
671045,1248068176,7204,Industrial,Devi Fisheries Pvt Ltd,Samalkota,Kakinada,Andhra Pradesh,India,82.23327315277491,17.019179410769816
671048,1040887883,7204,Industrial,V M Polytex Limited,Palakkad,Palakkad,Kerala,India,76.82634457290088,10.82089981103713
671054,1050446708,7204,Industrial,Mrf Ltd,Kottayam,Kottayam,Kerala,India,76.56453046289926,9.596079541019686
671056,1104208215,7204,Industrial,Ongc Odalarevu Onshore Terminal,Allavaram,Dr BR Ambedkar Konaseema,Andhra Pradesh,India,81.96851773818479,16.41623018438731
671058,1041347119,7204,Industrial,Koso Private Limited,Palakkad,Palakkad,Kerala,India,76.73989899866613,10.795773703526025
671066,980418754,7204,Industrial,Ksidc Mega Food Park,Cherthala,Alappuzha,Kerala,India,76.36121465262195,9.74806433788317
671069,1046569112,7204,Industrial,Apmc Market,Channapatna,Bengaluru South,Karnataka,India,77.21240680100253,12.65924065781457
671070,986297931,7204,Industrial,Sidco Industrial Park,Aluva,Ernakulam,Kerala,India,76.37070871197517,10.185832971285091
671076,1119938430,7204,Industrial,Dighvijay Plastic And Allied Products,Anekal,Bengaluru Urban,Karnataka,India,77.73962095229638,12.778935429859292
671079,1151114506,7204,Industrial,Hi Tech Sez Sriperumbudur,Sriperumbudur,Kancheepuram,Tamil Nadu,India,79.88464962534978,12.91853015970427
671080,1290289920,7204,Industrial,Gt Food Products,Uthukkottai,Thiruvallur,Tamil Nadu,India,80.02830990728322,13.263531117418452
671081,1149106664,7204,Industrial,Palacode Sugars,Palakkodu,Dharmapuri,Tamil Nadu,India,78.07493096145548,12.323584455182251
671093,1087389327,7204,Industrial,IOCL,Rambilli,Anakapalli,Andhra Pradesh,India,82.97156248210557,17.5033819122849
671095,1119938396,7204,Industrial,Madras Hard Tools Pvt Ltd,Anekal,Bengaluru Urban,Karnataka,India,77.7407228735449,12.777653419540275
671098,1107039356,7204,Industrial,Kengeri 60Mld Sewage Treatment Plant,Yelahanka,Bengaluru Urban,Karnataka,India,77.49031453305784,12.916300483352522
671149,1119938337,7204,Industrial,Sree Rajalakshmi Coach Bldg And Engg,Anekal,Bengaluru Urban,Karnataka,India,77.74362056635455,12.78116496736432
671160,1120171578,7204,Industrial,Shivalik Exports,Anekal,Bengaluru Urban,Karnataka,India,77.6335744454304,12.775192339339435
671166,1119938419,7204,Industrial,Apten Forgings Pvt Ltd,Anekal,Bengaluru Urban,Karnataka,India,77.73960898840983,12.781118820389471
671170,1111845887,7204,Industrial,National Seeds Corporation Limited,Yelahanka,Bengaluru Urban,Karnataka,India,77.58954593111555,13.041423699967979
671171,1244926211,7204,Industrial,Gas Turbine Test Facilities,Yelahanka,Bengaluru Urban,Karnataka,India,77.58104252677572,13.176886024260847
671173,1120062037,7204,Industrial,Timber Depot,Ballari,Ballari,Karnataka,India,76.9293386087507,15.11985946066914
671174,1120171600,7204,Industrial,Sindhoor Exporters,Anekal,Bengaluru Urban,Karnataka,India,77.63407960049959,12.776223749906409
671176,1204149199,7204,Industrial,Vishwas Enterprises,Yelahanka,Bengaluru Urban,Karnataka,India,77.72186108065613,13.156630874883707
671179,8553387,7204,Industrial,Neyveli Solar Project,Kurinjipadi,Cuddalore,Tamil Nadu,India,79.5061252016743,11.615141485415784
671185,985618100,7204,Industrial,Renew Solar,Wadagera,Yadgir,Karnataka,India,77.01957737718031,16.605977691472102
671197,1464556859,7204,Industrial,RDC Appollo Tyres,Madukkari,Coimbatore,Tamil Nadu,India,76.97171732545434,10.901637173168732
671198,1181411207,7204,Industrial,Keb Workshop,Yelahanka,Bengaluru Urban,Karnataka,India,77.55834583481399,13.036775710967929
671203,1119938341,7204,Industrial,Chemsolar Energy Systems Pvt Ltd,Anekal,Bengaluru Urban,Karnataka,India,77.74541634885874,12.78052514377122
671207,1082360478,7204,Industrial,Kothanur Metro Depot,Yelahanka,Bengaluru Urban,Karnataka,India,77.58750065880821,12.877179406342082
671209,1393101884,7204,Industrial,Machohalli Industrial Area,Bengaluru North,Bengaluru Urban,Karnataka,India,77.44839413564527,12.986660714201546
671211,1119938393,7204,Industrial,S T S Chamber Bricks,Anekal,Bengaluru Urban,Karnataka,India,77.74302688024954,12.777309570239012
671217,1238794971,7204,Industrial,Bmtc Depot 8 Yeshwanthpura,Yelahanka,Bengaluru Urban,Karnataka,India,77.5555131258436,13.017768408010776
671224,1120171661,7204,Industrial,Ksiidc,Anekal,Bengaluru Urban,Karnataka,India,77.63513164838393,12.770744391941971
671233,1279894928,7204,Industrial,Trishanku Technologies Pvt Ltd,Devanahalli,Bengaluru Rural,Karnataka,India,77.7427706123945,13.174023736254856
671234,1124141656,7204,Industrial,Sai Mill Factory,Sadashivanagar,Kamareddy,Telangana,India,78.30284796569687,18.363700133188814
671235,1120747152,7204,Industrial,Gail Sv 4B,Yelahanka,Bengaluru Urban,Karnataka,India,77.62745936661096,13.037282700173682
671254,1120171607,7204,Industrial,Subham Rocks India,Anekal,Bengaluru Urban,Karnataka,India,77.63443280906311,12.77572932327318
671265,1008725269,7204,Industrial,Ponmurugan Dhall Mills,Sulur,Coimbatore,Tamil Nadu,India,77.09997928906576,11.019581383262608
671266,1416288601,7204,Industrial,Apsrtc Bus Depot Kadapa,Kadapa,Y S R Kadapa,Andhra Pradesh,India,78.82989900485552,14.46427563620568
671267,985681605,7204,Industrial,Naga Samudra,Molakalmuru,Chitradurga,Karnataka,India,76.74748646452821,14.820376114920188
671282,1233815376,7204,Industrial,Dhobi Ghat,Yelahanka,Bengaluru Urban,Karnataka,India,77.6206794276332,13.001401870734224
671287,984816618,7204,Industrial,Itnal,Chikodi,Belagavi,Karnataka,India,74.66413497854754,16.402389036179255
671293,986403909,7204,Industrial,Vedachandur,Oddanchatram,Dindigul,Tamil Nadu,India,77.90686911872034,10.536951216140592
671297,1065507089,7204,Industrial,Cipet Sarp Apddrl,Yelahanka,Bengaluru Urban,Karnataka,India,77.70737527030735,13.166782915728955
671304,1002708339,7204,Industrial,Chilveru,Midjil,Mahabubnagar,Telangana,India,78.25763945957611,16.758647847647335
671312,1008711594,7204,Industrial,Hindustan Petroleum Depot,Sulur,Coimbatore,Tamil Nadu,India,77.08310948765327,11.030801359292443
671321,1110808751,7204,Industrial,Indian Oil Skytanking,Devanahalli,Bengaluru Rural,Karnataka,India,77.68388347331467,13.200669013180077
671322,1076317681,7204,Industrial,Steel Factory,Rayaparthy,Warangal,Telangana,India,79.49717198026212,17.70106146861324
671325,13409491,7204,Industrial,Gollahaḷḷi,Challakere,Chitradurga,Karnataka,India,76.68649135372354,14.14253862191484
671333,1107039351,7204,Industrial,Sarakki 5Mld Sewage Treatment Plant,Yelahanka,Bengaluru Urban,Karnataka,India,77.57494870412265,12.895844018234875
671338,1120171665,7204,Industrial,Kanunga Extrusion P Ltd,Anekal,Bengaluru Urban,Karnataka,India,77.63336102190806,12.774156490623742
671347,1182741673,7204,Industrial,Velagiri Power Plant,Kadiam,East Godavari,Andhra Pradesh,India,81.81398859649222,16.92481611943766
671365,1002691000,7204,Industrial,Yadgiri,Yadgir,Yadgir,Karnataka,India,77.20869118022837,16.646496711214024
671368,1119938359,7204,Industrial,Precision Tooling,Anekal,Bengaluru Urban,Karnataka,India,77.746393624944,12.7789180370016
671370,1098027810,7204,Industrial,Rossell Techsys,Yelahanka,Bengaluru Urban,Karnataka,India,77.72593311882129,13.182689141374894
671371,1002687119,7204,Industrial,Moolippatti,Virudhunagar,Virudhunagar,Tamil Nadu,India,77.85055888540819,9.643890903544488
671390,1338543713,7204,Industrial,Merino Laminates,Hosur,Krishnagiri,Tamil Nadu,India,77.85641143779775,12.787002178383434
671391,1119938416,7204,Industrial,Karnataka Pressure Vessels P Ltd,Anekal,Bengaluru Urban,Karnataka,India,77.73921229077696,12.784296999985992
671414,1120171624,7204,Industrial,Sri Rama Industries,Anekal,Bengaluru Urban,Karnataka,India,77.63877458890535,12.779912774242431
671416,1002419429,7204,Industrial,Kuravapalli,Ramapuram,Annamayya,Andhra Pradesh,India,78.7341683117219,14.102119146257458
671428,1203411251,7204,Industrial,Ksrtc Depot,Thamarassery,Kozhikode,Kerala,India,76.01413127914228,11.366831031067036
671434,1125688060,7204,Industrial,Afcons,Yelahanka,Bengaluru Urban,Karnataka,India,77.65264181041067,12.993679210790463
671442,1290381557,7204,Industrial,Manufacture Products,Chowtakur,Sangareddy,Telangana,India,78.11250474858338,17.658879169059436
671444,1040887882,7204,Industrial,Immaculate Surgical Innovations,Palakkad,Palakkad,Kerala,India,76.82556280913334,10.820285711528642
671474,1002401301,7204,Industrial,Nagarkurnool Keerthi,Tadoor,Nagarkurnool,Telangana,India,78.35051874533289,16.498937674998626
671480,1119938323,7204,Industrial,Vectra Azad Engineering Pvt Ltd,Anekal,Bengaluru Urban,Karnataka,India,77.74584237676994,12.785353634160899
671487,1161960272,7204,Industrial,Advanced Fiber Systems Pvt Ltd,Yelahanka,Bengaluru Urban,Karnataka,India,77.69645394998813,13.153267000348588
671511,1119938398,7204,Industrial,K V Raman,Anekal,Bengaluru Urban,Karnataka,India,77.74352109361233,12.780245653449489
671541,1010810252,7204,Industrial,Page Industries Limited,Mysuru,Mysuru,Karnataka,India,76.5641867960156,12.34875132656303
671544,1087704144,7204,Industrial,Sun Pharma,Hosakote,Bengaluru Rural,Karnataka,India,77.82340724487345,13.15087787229036
671551,1031494606,7204,Industrial,Hindalco Industries Ltd,Kuppam,Chittoor,Andhra Pradesh,India,78.35684805805697,12.72798030970664
671555,1119938386,7204,Industrial,Sri Venkateshwara Engineering Works,Anekal,Bengaluru Urban,Karnataka,India,77.74073627866865,12.783333536981633
671563,1255498716,7204,Industrial,Madavana,Kanayannur,Ernakulam,Kerala,India,76.31723113643167,9.91172981526638
671567,1065507090,7204,Industrial,Logos Logistics Park,Yelahanka,Bengaluru Urban,Karnataka,India,77.70248434558813,13.164898879643399
671575,1080517241,7204,Industrial,Venkateswara Rice Mill,Seethanagaram,East Godavari,Andhra Pradesh,India,81.67124928463926,17.19872343121343
671576,1090934729,7204,Industrial,Waste Management Trenching Ground,Hosdurg,Kasaragod,Kerala,India,75.11023837576934,12.325086810546749
671583,1120171584,7204,Industrial,Manjunatha Engineering Industries,Anekal,Bengaluru Urban,Karnataka,India,77.63931968785602,12.779411675271952
671586,1119938327,7204,Industrial,Easy Way Industries,Anekal,Bengaluru Urban,Karnataka,India,77.74539784024147,12.783139988577423
671588,1120171632,7204,Industrial,Bhavyam Industries,Anekal,Bengaluru Urban,Karnataka,India,77.63868587732233,12.778866808478174
671591,1427102831,7204,Industrial,Nash Industries,Sriperumbudur,Kancheepuram,Tamil Nadu,India,79.90230020791793,12.895264760017785
671593,1216840033,7204,Industrial,Raj Skoda Repair,Yelahanka,Bengaluru Urban,Karnataka,India,77.7056627432691,12.979028465338887
671596,1214264279,7204,Industrial,Slaughter House,Kollam,Kollam,Kerala,India,76.58300392995302,8.893759949893688
671603,1119938325,7204,Industrial,Titan Foods And Fashions Ltd,Anekal,Bengaluru Urban,Karnataka,India,77.74672915212822,12.782742808054103
671604,1119938434,7204,Industrial,Anish Scaffolding Systems,Anekal,Bengaluru Urban,Karnataka,India,77.73887162267586,12.778516847342244
671628,1119938361,7204,Industrial,V P Engineering,Anekal,Bengaluru Urban,Karnataka,India,77.74568401543058,12.778906502128763
671661,1120171618,7204,Industrial,Zircast Limited,Anekal,Bengaluru Urban,Karnataka,India,77.63330147039608,12.781261648309757
671664,1041130086,7204,Industrial,Timber Cutting Company,Ponneri,Thiruvallur,Tamil Nadu,India,80.22569848899411,13.27757609964823
671674,1117572462,7204,Industrial,Gail Bidadi Receiving Terminal,Ramanagara,Bengaluru South,Karnataka,India,77.39809925568706,12.798308230403725
671692,1134091906,7204,Industrial,Bwssb,Yelahanka,Bengaluru Urban,Karnataka,India,77.652714082236,12.908044070325968
671742,1077375732,7204,Industrial,கூட்டுறவு நூற்பாலை,Srivilliputhur,Virudhunagar,Tamil Nadu,India,77.65030300661073,9.530862377298087
671756,1080327136,7214,Quarry,Tirisulam Quarry,Pallavaram,Chengalpattu,Tamil Nadu,India,80.17505776851503,12.971614737525279
671758,1186907741,7204,Industrial,Danapuram Bmm Captive Power Plant 2,Hosapete,Vijayanagara,Karnataka,India,76.39023247072642,15.175691012475157
671779,1098711427,7204,Industrial,New Market Yard,Suryapet,Suryapet,Telangana,India,79.6415111884436,17.136512751283192
671792,1076391762,7204,Industrial,Malur Industrial Area,Malur,Kolar,Karnataka,India,77.9161661411987,12.9788683551172
671810,1238771684,7204,Industrial,Bmtc Depot 43 Shivanapura,Bengaluru North,Bengaluru Urban,Karnataka,India,77.42531146682748,13.067254060432168
671812,1038604743,7204,Industrial,Temporary Slaughter House,Tirur,Malappuram,Kerala,India,75.92811143686805,10.922780644433804
671813,1127959513,7204,Industrial,Bwssb Johnson Market Service Station,Yelahanka,Bengaluru Urban,Karnataka,India,77.60640217175346,12.964273491346564
671819,1119938343,7204,Industrial,Sri Balaji Industries,Anekal,Bengaluru Urban,Karnataka,India,77.7443239066496,12.780271758044993
671822,1119938364,7204,Industrial,Unique Granites Pvt Ltd,Anekal,Bengaluru Urban,Karnataka,India,77.74138243824743,12.779519282913784
671838,1119938399,7204,Industrial,Pkl Limited,Anekal,Bengaluru Urban,Karnataka,India,77.74605694718646,12.781456987734233
